Keyword,Position,Previous Position,Search Volume,Keyword Difficulty Index,CPC,Url,Traffic (%),Traffic Cost (%),Competition,Number of Results,Trends,Timestamp
"excelencia em atendimento","14","0","170","69.06","0.78","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.06","0.00","0.09","380000","0.65,0.65,0.65,0.65,0.65,0.35,0.42,0.42,0.81,0.65,1.00,0.81","1511925155"
"fluxograma atendimento ao cliente","9","0","50","57.55","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.06","0.00","0.01","395000","0.44,0.78,0.78,1.00,0.78,0.33,0.11,0.22,0.56,0.33,0.56,0.56","1512584295"
"nosso chat","7","4","30","60.84","0.00","https://www.octadesk.com/chat-para-site","0.06","0.00","0.38","1120000","0.71,1.00,0.29,0.43,0.29,0.14,0.57,0.29,0.29,0.14,0.29,0.14","1511387086"
"helpdesc","6","0","20","51.21","0.00","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.06","0.00","0.69","189000000","0.33,0.67,0.33,0.67,0.67,0.33,1.00,0.67,1.00,0.33,0.67,1.00","1513200478"
"chat para site","17","0","260","55.61","1.53","https://www.octadesk.com/chat-para-site","0.06","0.00","0.84","237000000","1.00,1.00,0.66,0.81,1.00,0.66,0.81,0.66,1.00,1.00,1.00,0.81","1513175450"
"excelência em atendimento","12","0","90","73.27","0.81","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.06","0.00","0.17","8810000","1.00,0.64,0.79,0.79,0.79,0.64,0.64,0.50,0.50,0.64,0.64,0.79","1513425244"
"qualidade de atendimento","15","15","210","57.98","3.29","http://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.06","0.01","0.09","28700000","0.65,0.65,1.00,0.81,0.81,0.42,0.42,0.81,1.00,1.00,1.00,0.81","1508893027"
"relp desk","6","6","30","54.63","52.59","https://www.octadesk.com/","0.06","0.28","0.90","185000000","0.75,0.50,0.50,1.00,0.75,0.50,0.75,0.75,0.75,0.75,0.50,0.75","1513134812"
"atende simples","5","7","110","69.18","1.89","https://blog.octadesk.com/integracao-atende-simples-octadesk/","0.06","0.00","0.02","1440000","0.55,0.36,0.16,0.36,0.19,0.24,0.44,1.00,0.67,0.67,0.12,0.67","1513588925"
"help desc","6","0","20","57.84","32.65","https://www.octadesk.com/","0.06","0.11","0.87","436000000","0.33,1.00,1.00,1.00,0.67,0.67,1.00,1.00,0.67,0.67,0.67,0.67","1511722598"
"atendimento de qualidade","14","0","210","51.27","4.30","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.06","0.01","0.16","5510000","0.66,0.81,0.81,0.66,0.66,0.53,0.44,0.44,0.66,0.66,1.00,1.00","1512392334"
"atendimento de qualidade","13","0","210","51.27","4.30","https://blog.octadesk.com/como-melhorar-a-qualidade-no-atendimento-ao-cliente/","0.06","0.02","0.16","5510000","0.66,0.81,0.81,0.66,0.66,0.53,0.44,0.44,0.66,0.66,1.00,1.00","1512392334"
"site de chat","25","56","720","55.73","0.68","https://www.octadesk.com/chat-para-site","0.06","0.00","0.54","400000000","0.19,0.19,0.44,0.19,0.16,0.30,0.16,0.67,1.00,1.00,0.82,0.44","1511142069"
"o que é um check list","55","76","40","72.26","0.00","http://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.00","432000000","0.80,1.00,0.80,1.00,0.80,0.40,0.60,1.00,1.00,0.80,1.00,1.00","1509342997"
"videos sobre atendimento ao cliente","58","62","50","83.17","0.00","https://www.octadesk.com/atendimento-ao-cliente","0.00","0.00","0.09","2970000","0.56,0.78,0.78,1.00,0.78,0.33,0.44,0.44,0.44,0.44,0.44,0.33","1512553068"
"qual a importancia de um bom atendimento","22","37","90","55.64","0.00","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.06","1110000","0.06,0.06,0.29,0.06,0.53,0.41,0.53,0.18,1.00,0.06,0.24,0.29","1513556030"
"bom atendimento online","9","0","30","60.88","0.00","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.07","5340000","0.25,0.75,0.75,0.75,0.50,0.25,0.50,0.50,0.75,1.00,1.00,1.00","1511790601"
"planilha de cadastro de clientes excel","38","27","210","63.75","2.60","http://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.36","406000","0.44,0.81,0.66,0.81,0.66,0.53,1.00,0.53,0.28,0.53,0.81,0.66","1508905380"
"obrigado cliente","77","0","320","72.26","0.00","https://blog.octadesk.com/o-atendimento-ao-cliente-no-brasil-nao-vai-bem-obrigado/","0.00","0.00","0.03","19500000","0.15,0.35,0.10,0.02,0.67,0.23,0.23,1.00,0.67,0.67,0.44,0.44","1513471881"
"chat helpdesk","26","36","70","41.67","0.22","https://www.octadesk.com/","0.00","0.00","0.52","888000","0.29,1.00,0.43,1.00,0.14,0.57,0.14,0.57,0.14,0.29,0.29,1.00","1511204753"
"reclamação reclame aqui","24","0","20","79.31","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","564000","0.33,0.67,0.67,0.67,1.00,0.67,0.67,0.33,0.67,0.67,0.67,0.67","1511721722"
"atendimento online para site gratuito","43","0","90","49.33","0.00","https://blog.octadesk.com/sebrae-oferece-curso-gratuito-sobre-atendimento-ao-cliente/","0.00","0.00","0.79","2760000","0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78,0.56","1510570756"
"atendimento online gratuito","73","0","20","55.75","1.75","https://blog.octadesk.com/sebrae-oferece-curso-gratuito-sobre-atendimento-ao-cliente/","0.00","0.00","0.37","11600000","0.50,0.50,1.00,0.50,0.25,0.25,0.50,0.50,0.75,0.25,0.25,0.25","1511378087"
"reclamiaqui","49","0","210","75.05","0.22","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","8740000","0.12,1.00,0.44,1.00,1.00,0.16,0.16,0.36,0.55,0.55,0.55,0.16","1513306275"
"vagas de atendimento ao cliente","82","84","90","82.98","0.61","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.39","728000","0.01,0.12,1.00,0.44,0.36,0.29,0.36,0.15,1.00,1.00,0.01,0.04","1513450074"
"ra reclame aqui","38","0","70","97.90","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.00","235000","0.44,0.44,0.11,0.44,0.11,0.22,0.33,0.78,0.44,0.44,1.00,0.78","1511334186"
"modelo cadastro clientes excel","75","67","40","74.72","1.27","http://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.30","404000","0.22,0.22,0.22,0.22,0.33,0.44,0.33,0.56,0.56,0.78,1.00,0.56","1509319685"
"gestao por processos","43","0","320","58.69","3.16","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.50","785000","0.54,0.67,1.00,1.00,1.00,0.54,0.44,0.44,0.82,0.82,0.82,0.82","1511813128"
"define cultura","52","0","260","81.75","2.05","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.00","5520000","0.04,0.07,0.02,0.07,0.44,0.54,0.16,0.81,0.03,0.03,1.00,0.03","1513146324"
"o que faz um help desk","16","0","40","71.02","5.40","https://blog.octadesk.com/diferencas-service-desk-e-help-desk/","0.00","0.00","0.44","417000","0.71,0.71,0.57,0.57,0.57,0.29,0.71,0.57,0.57,1.00,0.71,0.57","1512980918"
"baixar planilha de cadastro de clientes gratis","32","0","90","76.62","0.55","http://content.octadesk.com/lp-planilha-cadastro-de-clientes","0.00","0.00","0.59","344000","0.78,0.33,1.00,0.33,0.56,0.11,0.56,0.11,0.78,0.78,0.78,0.33","1513440292"
"mensagens maliciosas","89","71","90","80.28","0.00","https://blog.octadesk.com/anti-spam-no-octadesk/","0.00","0.00","0.02","207000","0.54,0.35,0.35,0.15,0.35,0.27,0.19,0.27,0.08,0.35,1.00,1.00","1513618543"
"chat de telefone","17","0","70","72.43","0.39","https://blog.octadesk.com/chat-telefone-octadesk-novos-canais-de-atendimento/","0.00","0.00","0.48","1360000","0.56,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,0.56,0.22","1511202986"
"defina cultura organizacional","58","0","70","77.55","2.44","https://blog.octadesk.com/cultura-de-atendimento-o-que-e/","0.00","0.00","0.00","168000","0.27,0.09,1.00,0.64,0.64,0.64,0.09,0.09,0.82,0.82,0.82,1.00","1513099503"
"atendimento por excelencia","17","21","90","66.42","0.61","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.12","8310000","0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11,0.11","1513462470"
"sistema de atendimento ao consumidor","11","0","20","61.09","1.66","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.63","2300000","0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,1.00,0.67,0.67,0.67","1511372236"
"planilha excel controle de clientes","48","0","20","76.04","0.00","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.34","391000","0.33,0.67,0.33,0.33,0.67,0.67,1.00,0.67,1.00,1.00,0.67,1.00","1511388368"
"melhorias de processos","47","0","70","48.95","2.93","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.18","1640000","0.29,0.36,0.50,0.50,0.50,0.36,0.29,0.50,0.79,0.64,1.00,1.00","1512502475"
"reclame aqiu","35","29","90","75.77","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.01","9300000","1.00,0.18,0.64,0.18,0.36,0.36,0.36,0.82,0.18,0.18,0.82,0.45","1513565207"
"operador de sac","34","0","70","73.36","0.03","https://blog.octadesk.com/4-dicas-para-se-tornar-o-melhor-atendente-de-sac-da-sua-empresa/","0.00","0.00","0.09","557000","0.08,0.10,0.02,0.54,0.67,0.81,0.67,0.19,0.23,0.04,0.44,1.00","1511227517"
"reclame qui","62","0","480","73.49","0.26","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.03","8640000","0.12,0.12,0.30,0.12,0.36,0.19,1.00,0.44,0.67,0.67,0.55,1.00","1513211537"
"pesquisa de qualidade no atendimento ao cliente","14","6","90","65.84","0.00","http://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.40","13700000","0.43,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.43,0.14","1509730815"
"lista de verificação qualidade","94","0","390","56.18","0.00","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.00","1060000","0.02,0.03,0.08,0.03,0.03,0.19,0.16,0.36,0.10,0.10,1.00,0.82","1513251385"
"como ser um bom profissional","91","0","880","66.14","0.03","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.06","44400000","0.19,0.29,0.67,0.29,0.15,0.44,0.24,1.00,0.15,0.15,0.82,0.44","1510422513"
"ele é o bom é o bom é o bom","45","0","590","92.90","0.00","https://blog.octadesk.com/bom-atendimento-valorizacao-produto/","0.00","0.00","0.00","174000000","0.19,0.19,0.81,0.19,0.54,0.29,0.24,0.54,0.81,0.81,1.00,0.81","1511124997"
"help desk gratis","27","36","20","57.98","51.39","https://www.octadesk.com/","0.00","0.00","0.92","12900000","0.67,0.67,0.33,0.33,0.33,0.67,1.00,0.33,0.67,0.67,1.00,0.33","1511811848"
"cursos 24 horas reclame aqui","35","0","110","71.62","0.39","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.20","117000","1.00,0.67,0.33,0.33,0.24,0.81,0.67,0.43,0.52,0.81,0.67,0.52","1512399752"
"construtora plano e plano","49","52","320","71.97","0.61","https://www.octadesk.com/planos/sistema-de-chamados","0.00","0.00","0.29","621000","0.44,0.82,0.19,0.82,0.55,0.55,0.55,0.24,0.16,0.16,1.00,0.36","1511615499"
"depois de octa vem o que","81","0","90","71.33","0.00","https://blog.octadesk.com/","0.00","0.00","0.00","119000","0.33,0.33,0.14,0.33,0.43,0.05,0.24,0.05,0.14,0.14,1.00,0.05","1511209004"
"características da gestão de pessoas","43","0","90","74.50","6.77","https://blog.octadesk.com/gestao-de-pessoas-atendimento-ao-cliente/","0.00","0.00","0.14","20400000","0.02,0.02,0.08,0.02,0.15,1.00,0.15,0.05,0.02,0.02,0.29,0.29","1513437253"
"simulação de atendimento ao cliente","56","0","20","69.70","1.89","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.11","592000","0.50,0.75,0.50,0.75,0.50,0.50,0.25,0.50,0.50,0.75,0.50,1.00","1511394228"
"software cliente","97","0","30","72.14","0.00","https://blog.octadesk.com/sistema-de-atendimento-ao-cliente/","0.00","0.00","0.19","3860000","0.40,1.00,0.80,0.40,0.40,0.40,0.40,0.40,0.80,0.80,0.40,0.40","1511776309"
"planilha excel cadastro de clientes","48","0","90","73.09","3.55","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.34","402000","1.00,0.79,0.64,1.00,0.79,0.21,0.50,0.36,0.64,0.50,0.50,0.64","1512464012"
"mau atendimento ou mal atendimento","21","0","140","72.62","0.00","https://blog.octadesk.com/mau-atendimento-excelente-produto/","0.00","0.00","0.00","482000","0.52,0.67,0.81,1.00,0.67,0.43,0.52,0.67,1.00,0.81,0.81,1.00","1512547393"
"oq é atendimento ao cliente","61","0","90","74.89","0.00","https://www.octadesk.com/","0.00","0.00","0.20","926000","0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71,0.14","1513585107"
"tipos de abordagem ao cliente","79","0","90","67.50","0.00","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.10","532000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1513523564"
"pop atendimento ao cliente","19","0","90","66.56","63.55","https://blog.octadesk.com/o-sac-nunca-foi-tao-pop/","0.00","0.05","0.24","519000","1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00,0.56","1513428805"
"sinonimo de suporte","81","0","260","83.09","0.00","https://blog.octadesk.com/saiba-porque-sua-equipe-de-atendimento-nao-atende-bem/","0.00","0.00","0.00","529000","0.44,0.67,0.67,0.82,0.82,0.36,0.36,0.36,0.82,0.67,1.00,0.82","1511340764"
"plano e plano construtora","56","74","260","72.06","0.68","https://www.octadesk.com/planos/sistema-de-chamados","0.00","0.00","0.35","603000","0.13,0.25,0.06,0.25,0.17,0.17,0.17,0.07,1.00,0.05,0.30,0.11","1513505406"
"zendesk","42","41","5400","72.46","71.86","https://www.octadesk.com/concorrentes/zendesk","0.00","0.00","0.41","8980000","0.67,0.67,0.67,0.67,0.67,0.55,0.67,0.67,1.00,0.82,0.82,1.00","1513611338"
"atendimento ao cliente treinamento","24","0","30","62.90","0.00","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.24","411000","0.40,0.40,0.60,0.40,0.80,0.40,0.40,0.60,0.80,1.00,0.80,0.60","1511888541"
"atendimento a empresas","71","0","20","83.24","2.21","https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/","0.00","0.00","0.08","30800000","1.00,1.00,0.33,0.67,0.67,0.67,0.67,0.33,1.00,0.67,0.67,1.00","1511692878"
"campanha do outubro rosa","17","0","50","69.59","0.00","https://blog.octadesk.com/outubro-rosa/","0.00","0.00","0.05","2440000","0.02,0.02,0.19,1.00,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02","1512518435"
"chat online para sites","56","0","30","51.14","1.56","https://blog.octadesk.com/chat-octadesk-canal-de-atendimento-online/","0.00","0.00","0.95","120000000","1.00,0.75,0.75,0.25,0.25,0.50,1.00,0.75,0.75,0.75,0.75,1.00","1513113937"
"sla service desk","82","0","70","43.29","0.00","https://www.octadesk.com/help-desk","0.00","0.00","0.62","672000","0.33,0.11,0.44,0.11,1.00,0.78,0.22,0.78,0.44,0.44,0.33,0.78","1511703076"
"ebooks de","49","0","90","57.18","0.00","https://blog.octadesk.com/ebooks-atendimento-ao-cliente/","0.00","0.00","0.00","28800000","0.22,0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.11,0.11","1510511518"
"modelo de cadastro de clientes excel","87","0","90","73.39","2.31","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.32","407000","0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44,0.11","1513416101"
"central de relacionamento claro","69","0","480","78.59","3.03","https://blog.octadesk.com/monte-uma-central-de-atendimento-ao-cliente/","0.00","0.00","0.24","520000","0.66,0.66,0.66,0.81,0.66,0.81,0.81,1.00,0.81,0.81,0.81,0.81","1513106291"
"treinamento de atendimento ao cliente","41","0","390","55.64","1.95","https://blog.octadesk.com/qualidade-no-atendimento-ao-cliente/","0.00","0.00","0.38","632000","0.67,0.81,1.00,1.00,0.81,0.44,0.67,0.67,0.81,0.81,0.81,0.81","1511790176"
"sebrae faça e aconteça","93","0","30","66.99","0.03","https://blog.octadesk.com/dez-dicas-de-atendimento-ao-cliente-para-pequenas-empresas/","0.00","0.00","0.06","102000","0.40,1.00,1.00,0.40,0.40,0.20,0.40,0.80,0.60,0.60,1.00,0.40","1513187913"
"hierarquia de processos","85","0","390","59.77","0.00","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.03","930000","0.29,0.12,0.06,0.12,0.36,0.29,0.36,0.15,0.04,1.00,0.54,0.24","1513240031"
"abordagem ao cliente","62","0","170","60.41","3.38","https://blog.octadesk.com/guia-de-atendimento-ao-cliente/","0.00","0.00","0.13","834000","0.82,0.01,0.24,1.00,0.30,0.67,0.67,0.30,0.19,0.19,0.19,0.19","1513331819"
"excelência em atendimento ao cliente","22","0","70","74.30","0.87","https://blog.octadesk.com/excelencia-no-atendimento-importancia/","0.00","0.00","0.43","424000","0.03,0.08,0.23,0.08,1.00,1.00,1.00,0.13,0.08,0.08,0.10,0.08","1511285659"
"principais qualidades de um profissional","36","0","90","74.44","0.00","https://blog.octadesk.com/caracteristicas-de-um-profissional-de-atendimento-ao-cliente/","0.00","0.00","0.05","4640000","0.78,0.11,0.56,0.11,1.00,0.33,1.00,0.33,0.56,0.56,0.78,0.11","1513560981"
"adapte se","95","0","480","78.07","0.00","https://blog.octadesk.com/contabilidade-nao-complicar-crise/","0.00","0.00","0.02","7360000","0.12,1.00,0.44,1.00,0.44,0.67,0.16,0.36,0.24,0.24,0.24,0.16","1513242318"
"cadastro de cliente gratis","39","0","90","82.60","4.95","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.73","915000","0.64,0.64,0.64,0.50,0.64,0.50,0.64,0.50,0.79,0.64,0.79,1.00","1512514182"
"perguntas de atendimento ao cliente","19","0","70","54.18","2.05","https://blog.octadesk.com/13-maneiras-rapidas-para-verificar-se-sua-empresa-tem-um-problema-de-atendimento-ao-cliente/","0.00","0.00","0.33","771000","0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44,0.22","1511187533"
"cadastros de clientes gratis","39","0","20","80.01","5.18","https://blog.octadesk.com/planilha-de-cadastro-de-clientes/","0.00","0.00","0.90","7910000","0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.67,1.00,1.00,0.67,0.67","1511715229"
"desk to desk","60","87","90","62.45","0.00","https://www.octadesk.com/","0.00","0.00","0.00","652000000","0.11,0.11,0.11,0.22,0.78,0.11,0.11,1.00,0.56,0.11,0.22,0.56","1511186258"
"programa help desk","60","85","20","61.69","67.00","https://www.octadesk.com/termo-de-uso","0.00","0.00","0.97","2560000","0.33,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.33,1.00,0.33,0.67","1511773954"
"modelo check list","49","49","590","62.92","0.03","https://blog.octadesk.com/checklist-de-atendimento-helpdesk/","0.00","0.00","0.02","2120000","0.67,0.82,0.82,0.82,0.67,0.44,0.67,0.67,1.00,0.82,0.82,0.82","1512557303"
"zappos blog","81","0","70","48.71","0.00","https://blog.octadesk.com/6-dicas-da-zappos-sobre-atendimento-ao-cliente/","0.00","0.00","0.00","22500000","0.44,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.44,0.22","1511236934"
"importancia do cliente para a empresa","68","0","90","56.50","0.00","http://blog.octadesk.com/importancia-do-atendimento/","0.00","0.00","0.04","13200000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1509735199"
"que programa também é conhecido como software cliente","84","0","90","63.30","0.00","https://blog.octadesk.com/os-primeiros-passos-para-iniciar-um-programa-de-atendimento-ao-cliente/","0.00","0.00","0.00","17600000","0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00,0.11","1513564645"
"o que é diferença","72","0","880","76.05","0.00","https://blog.octadesk.com/diferenca-omnichannel-multichannel/","0.00","0.00","0.00","427000000","0.44,0.10,0.04,0.44,0.15,0.29,0.36,0.15,1.00,1.00,0.82,1.00","1511121056"
"reclamações aqui","19","31","40","82.86","0.09","http://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.08","1450000","0.80,1.00,0.80,1.00,0.60,0.80,0.40,0.40,0.60,0.60,0.80,0.60","1509321385"
"principais processos de uma empresa","83","0","90","55.82","0.74","https://blog.octadesk.com/gestao-de-processos-no-atendimento/","0.00","0.00","0.12","19400000","0.11,0.56,0.22,0.56,1.00,0.33,1.00,0.33,0.11,0.11,0.11,0.56","1513430203"
"facebook reclamações","91","0","30","89.03","0.00","https://blog.octadesk.com/como-evitar-que-sua-empresa-apareca-no-reclame-aqui/","0.00","0.00","0.03","3580000","1.00,1.00,0.50,1.00,0.50,1.00,0.75,1.00,0.75,0.50,0.50,0.50","1513185358"
