day first conv date;Week first conv date;month first conv date;year first conv date;first conversion date;email domain analysis;Eventos (Últimos 100)
30;5;1;2017;30/01/2017;1;como-reduzir-custos-com-atendimento-ao-cliente-v2 / como-reduzir-custos-com-atendimento-ao-cliente-v2 / como-reduzir-custos-com-atendimento-ao-cliente-v2
31;5;1;2017;31/01/2017;0;site-newsletter / site-contato-footer / site-newsletter
31;5;1;2017;31/01/2017;1;IntegracaoExact / IntegracaoExact / lp-cxtrends-2017 / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;site-exit-intent-consulting / blog-newsletter-final-post
31;5;1;2017;31/01/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;lincoln-murphy-customer-success / lp-manual-rapido-nps / lp-manual-rapido-nps / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / contabil-7-erros-mais-comuns / 9-chaves-para-atender-bem-e-atender-sempre / integracao-marketing-vendas / lp-jornada-do-cliente-agendor / avaliacao-gratis-email-form-header / this.RdIdentificator / avaliacao-gratis-email-form-header / this.RdIdentificator / avaliacao-gratis-email-form-header / this.RdIdentificator / avaliacao-gratis-email-form-header / this.RdIdentificator / avaliacao-gratis-email-form-header / this.RdIdentificator / this.RdIdentificator / IntegracaoExact / form-trial-experimente-o-octadesk / lp-jornada-do-cliente-agendor / lp-jornada-do-cliente-agendor / gestao-atendimento-ao-cliente-erp / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk / lp-gestao-de-pessoas-atendimento-cliente / site-contato-footer / ebook-satisfacao-do-cliente / ebook-satisfacao-do-cliente-site / ebook-satisfacao-do-cliente-site / baixar-ebook / ebook-satisfacao-do-cliente / ebook-satisfacao-do-cliente / ebook-satisfacao-do-cliente / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk / site-exit-intent-consulting / site-modal-demo-funcionalidades / site-modal-consultores-casos-de-sucesso / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk / site-modal-demo-home / site-modal-demo-suporte / site-contato-footer / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2 / 9-chaves-para-atender-bem-e-atender-sempre / site-newsletter / form-trial-experimente-o-octadesk / site-newsletter / site-newsletter / chat-atendimento-ao-cliente-online / topo-menu-experimente-o-octadesk / home-header-experimente-o-octadesk / home-header-experimente-o-octadesk / site-newsletter / site-contato-footer / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
31;5;1;2017;31/01/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
1;5;2;2017;01/02/2017;0;Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
1;5;2;2017;01/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / site-modal-demo-funcionalidades / site-exit-intent-consulting
1;5;2;2017;01/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
1;5;2;2017;01/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
1;5;2;2017;01/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / site-exit-intent-consulting
2;5;2;2017;02/02/2017;1;lp-fidelizar-clientes-e-melhorar-sua-empresa / Criação de Conta - Dados de Acesso
2;5;2;2017;02/02/2017;0;Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
2;5;2;2017;02/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
2;5;2;2017;02/02/2017;0;form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / IntegracaoExact / form-trial-experimente-o-octadesk / form-trial-experimente-o-octadesk-email / checklist-de-atendimento-ao-cliente / lp-planilha-cadastro-de-clientes / planilha-de-help-desk / IntegracaoExact / avaliacao-gratis-email-form-header / form-trial-experimente-o-octadesk-email / avaliacao-gratis-email-form-menu / avaliacao-gratis-email-form-menu / form-trial-experimente-o-octadesk-email / form-trial-experimente-o-octadesk-email / avaliacao-gratis-email-form-menu / form-trial-experimente-o-octadesk-email / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados de Acesso / Criação de Conta - Dados Pessoais / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa
2;5;2;2017;02/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados de Acesso / Criação de Conta - Dados Pessoais / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
2;5;2;2017;02/02/2017;1;site-exit-intent-consulting
2;5;2;2017;02/02/2017;0;lp-cxtrends-2017 / site-newsletter
2;5;2;2017;02/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
2;5;2;2017;02/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2 / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
2;5;2;2017;02/02/2017;1;IntegracaoExact / IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
3;5;2;2017;03/02/2017;1;lps-content-exit-itent-newsletter
3;5;2;2017;03/02/2017;0;como-reduzir-custos-com-atendimento-ao-cliente-v2
3;5;2;2017;03/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
3;5;2;2017;03/02/2017;1;Criação de Conta - Dados de Acesso / Criação de Conta - Dados de Acesso
3;5;2;2017;03/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
3;5;2;2017;03/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
3;5;2;2017;03/02/2017;0;IntegracaoExact / IntegracaoExact / lp-consultoria-gratuita-octadesk / site-modal-demo-funcionalidades
3;5;2;2017;03/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
4;5;2;2017;04/02/2017;1;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
5;6;2;2017;05/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / site-exit-intent-consulting / site-modal-demo-suporte
6;6;2;2017;06/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
6;6;2;2017;06/02/2017;0;Criação de Conta - Dados de Acesso
6;6;2;2017;06/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
6;6;2;2017;06/02/2017;1;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso / site-modal-consultores-casos-de-sucesso
6;6;2;2017;06/02/2017;0;Criação de Conta - Dados da Empresa / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
6;6;2;2017;06/02/2017;0;site-contato-footer
6;6;2;2017;06/02/2017;0;IntegracaoExact / IntegracaoExact / base-treasy / lp-jornada-do-cliente-agendor / kit-ebooks / lp-fidelizar-clientes-e-melhorar-sua-empresa / checklist-de-atendimento-ao-cliente / como-reduzir-custos-com-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;como-reduzir-custos-com-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;como-reduzir-custos-com-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
7;6;2;2017;07/02/2017;0;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;IntegracaoExact / IntegracaoExact / IntegracaoExact / site-exit-intent-consulting
7;6;2;2017;07/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
7;6;2;2017;07/02/2017;0;site-newsletter
7;6;2;2017;07/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
7;6;2;2017;07/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
7;6;2;2017;07/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
7;6;2;2017;07/02/2017;0;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2 / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
7;6;2;2017;07/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
8;6;2;2017;08/02/2017;0;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;0;blog-newsletter-final-post
8;6;2;2017;08/02/2017;0;Criação de Conta - Sucesso / Criação de Conta - Dados da Empresa / Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
8;6;2;2017;08/02/2017;1;como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;0;como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;0;lps-content-exit-itent-newsletter
8;6;2;2017;08/02/2017;1;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;0;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;1;Criação de Conta - Dados Pessoais / Criação de Conta - Dados de Acesso
8;6;2;2017;08/02/2017;0;IntegracaoExact / IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
8;6;2;2017;08/02/2017;0;site-exit-intent-consulting
8;6;2;2017;08/02/2017;1;IntegracaoExact / como-melhorar-a-qualidade-no-atendimento-ao-cliente-v2
